TokenID,coconut,citrus,fish,tobacco,cotton,pig,wood,sugarcane,grain,meat,coconut liquor,crate-packed citrus,crate-packed coconuts,barrel-packed fish,barrel-packed meat,bags,bag-packed tobacco,bag-packed grain,bag-packed cotton,bag-packed sugarcane,clay,bricks,planks,crates,barrels,wild game,stone
142,6,6,3.5,0.7667,1.1,0.1667,0.3,0,0,0,2.3333,7.5,7.5,2.5,2.5,0.5,2.1667,2.1667,2.1667,2.1667,0.175,5,0,0,0,0,0.325
143,3.5,3.5,2,0.6,0.8,0.1333,0.2667,0,0,0,2.1667,5.5,5.5,1.8333,1.8333,0.35,1.8333,1.8333,1.8333,1.8333,0,3.5,0,0,0,0,0
144,2.75,2.75,2.5,0.7333,1.2,0.2,0.1833,0.1,0.15,0.175,1.5833,5.75,5.75,1.9167,1.9167,0.275,1.9167,1.9167,1.9167,1.9167,0.0938,2.75,0,0,0,1.45,0
145,2.75,2.75,2.5,1.2333,1.4,0.2333,0.1833,0.8,1.2,0,2.25,6.25,6.25,2.0833,2.0833,0.275,1.75,1.75,1.75,1.75,0,2.75,0,0,0,0,0
146,5.75,5.75,4.5,1.2333,1.8,0.2333,0.25,0,0,0,1.9167,7.25,7.25,2.4167,2.4167,0.375,2.0833,2.0833,2.0833,2.0833,0.2437,5.75,0,0,0,0,0
147,2,2,1.5,0.6,0.8,0.1333,0.1333,0,0,0,1,4,4,1.3333,1.3333,0.2,1.3333,1.3333,1.3333,1.3333,0,2,0,0,0,0,0
148,4.25,4.25,2.5,0.7667,1,0.1667,0.25,0.1333,0.2,0,2.0833,6.75,6.75,2.25,2.25,0.425,1.9167,1.9167,1.9167,1.9167,0,4.25,0,0,0,0,0
149,3.25,3.25,2.5,0.6667,1.2,0.2,0.15,0,0,0,2.0833,6.25,6.25,2.0833,2.0833,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
150,2.25,2.25,1.5,0.7333,0.9,0.4,0.15,0,0,0,1.0833,4.25,4.25,1.4167,1.4167,0.225,1.4167,2.8333,1.4167,2.8333,0,2.25,0,0,0,0,0
151,4.75,4.75,5,0.6667,1.2,0.2,0.1167,0,0,0,1.5833,6.75,6.75,2.25,2.25,0.375,1.25,1.25,1.25,1.25,0,3.75,0,0,0,0,0
152,2.25,2.25,2.5,0.6333,1,0.1667,1.025,0,0,1.025,1.4167,4.75,4.75,1.5833,1.5833,0.225,1.25,1.25,1.25,1.25,0,2.25,0.35,0.25,0.1062,0,0
153,3.75,3.75,2,0.6,0.8,0.1333,0.2167,0,0,0,1.9167,5.75,5.75,1.9167,1.9167,0.375,1.5833,1.5833,1.5833,1.5833,0,3.75,0,1.25,0.575,0,0.1187
154,2.25,2.25,1,0.6,0.8,0.1333,1.125,0,0,1.125,1.4167,4.25,4.25,1.4167,1.4167,0.225,1.0833,1.0833,1.0833,1.0833,0,2.25,0.35,0.25,0.1062,1.05,0
155,2.75,2.75,2.5,0.7667,1.1,0.1667,0.15,0,0,0,1.5833,5.25,5.25,1.75,1.75,0.275,1.4167,1.4167,1.4167,1.4167,0.0938,2.75,0,0,0,0,0.2437
156,7.25,7.25,8.5,0.8,2,0.3333,0.2167,0,0,0,1.75,8.25,8.25,2.75,2.75,0.325,2.75,2.75,2.75,2.75,0,3.25,0,0,0,1.75,0
157,2.25,2.25,2.5,0.7667,1.4,0.2333,0.625,0.1,0.15,1.125,1.0833,5.75,5.75,1.9167,1.9167,0.225,1.5833,1.5833,1.5833,1.5833,0.0563,2.25,0.35,0.25,0.0813,0,0
158,2.25,2.25,1.5,0.6,0.8,0.1333,0.15,0,0,0,2.0833,4.25,4.25,1.4167,1.4167,0.225,1.4167,1.4167,1.4167,1.4167,0,2.25,0,0,0,0,0
159,5.25,5.25,4,0.6,0.8,0.1333,0.1833,0,0,0,2.0833,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,1.0833,0.625,0,0.1563
160,3.25,3.25,2,0.8,0.8,0.1333,0.425,0.2,0.3,0,2.0833,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,2.8333,0,3.25,0,0,0,0,0
161,3.5,3.5,1.5,0.6,0.8,0.1333,0.2,0,0,0,2.1667,5.5,5.5,1.8333,1.8333,0.35,1.5,1.5,1.5,1.5,0,3.5,0,0,0,0,0
162,4.25,4.25,6.5,1.1667,2.45,0.4333,0.15,0,0,0,2.4167,9.75,9.75,3.25,3.25,0.425,2.25,4.5,2.25,2.25,0.2313,6.25,0,0,0,0,0
163,2.75,2.75,1.5,0.8,1.3,0.4667,0.2167,0,0,0,1.25,5.75,5.75,1.9167,1.9167,0.275,2.25,4.5,2.25,4.5,0,2.75,0,0,0,0.95,0
164,3,3,2.5,1.1667,1.4,0.1667,0.1333,0,0,0,2.3333,5.5,5.5,1.8333,1.8333,0.3,1.5,1.5,1.5,1.5,0.175,5,0,0,0,0,0
165,5,5,3.5,0.6,0.8,0.1333,0.2333,0,0,0,2,5,5,1.6667,1.6667,0.3,1.6667,1.6667,1.6667,1.6667,0,3,0,0,0,0,0
166,3.25,3.25,4,0.6667,1.2,0.2,1.025,0,0,1.025,1.4167,5.25,5.25,1.75,1.75,0.225,1.4167,1.4167,1.4167,1.4167,0,2.25,0.35,0.25,0.1062,0,0
167,3.25,3.25,1.5,0.6,0.8,0.1333,0.25,0,0,0,2.4167,5.25,5.25,1.75,1.75,0.325,1.75,1.75,1.75,1.75,0,3.25,0,0,0,0,0
168,2,2,1.5,0.6667,1.2,0.2,0.1667,0,0,0,1,5,5,1.6667,1.6667,0.2,2,2,2,2,0,2,0,0,0,0,0
169,3.75,3.75,4,0.9,1.9,0.5667,0.2167,0,0,0,3.9167,8.25,8.25,2.75,2.75,0.375,2.4167,4.8333,2.4167,4.8333,0,3.75,0,0,0,0,0
170,5.25,5.25,4.5,0.6333,1,0.1667,0.15,0,0,0,2.0833,6.75,6.75,2.25,2.25,0.425,1.25,1.25,1.25,1.25,0,4.25,0,0,0,1.65,0
171,3,3,4.5,0.9667,2.2,0.3667,0.2,0.3333,0.5,0,1.6667,8.5,8.5,2.8333,2.8333,0.3,2.5,2.5,2.5,2.5,0,3,0,0,0,1.6,0
172,3.5,3.5,4,0.7667,1.8,0.3,0.2,0,0,0,2.8333,8,8,2.6667,2.6667,0.35,2.3333,2.3333,2.3333,2.3333,0,3.5,0,0,0,0,0
173,5.25,5.25,3.5,0.6,0.8,0.1333,0.1833,0,0,0,2.0833,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
174,2.5,2.5,1.5,0.6,0.8,0.1333,0.2333,0,0,0,1.1667,4.5,4.5,1.5,1.5,0.25,1.8333,1.8333,1.8333,1.8333,0,2.5,0,0,0,0,0
175,5,5,3.5,0.6667,1.2,0.2,0.2,0,0,0,1.3333,7,7,2.3333,2.3333,0.4,1.6667,1.6667,1.6667,1.6667,0,4,0,0,0,0,0
176,3.25,3.25,1.5,0.6,0.8,0.1333,0.2167,0,0,0,1.75,5.25,5.25,1.75,1.75,0.325,1.75,1.75,1.75,1.75,0,3.25,0,0,0,1.75,0
177,2.25,2.25,4,0.7667,1.8,0.3,0.15,0,0,0,1.75,6.75,6.75,2.25,2.25,0.225,2.25,2.25,2.25,2.25,0,2.25,0,0,0,0,0
178,3.25,3.25,2.5,1.1667,1.4,0.1667,0.1833,0,0,0,1.75,5.75,5.75,1.9167,1.9167,0.325,1.5833,1.5833,1.5833,1.5833,0.1812,5.25,0,0,0,1.25,0
179,3.25,3.25,3.5,0.7667,1.1,0.4333,0.0833,0,0,0,1.4167,5.75,5.75,1.9167,1.9167,0.325,0.9167,1.8333,0.9167,1.8333,0,3.25,0,0,0,0,0
180,3.75,3.75,2.5,0.7333,1.2,0.2,0.2167,0.1,0.15,0.675,1.25,5.75,5.75,1.9167,1.9167,0.275,13.5,2.25,4.5,2.25,0.1437,2.75,0,0,0,0,0
181,2,2,1,1.1333,0.8,0.1333,0.1,0.5333,0.8,0,1.3333,4,4,1.3333,1.3333,0.2,1,1,1,1,0,2,0,0,0,0,0
182,3.25,3.25,2.5,0.6667,1.2,0.2,1.125,0,0,1.125,1.4167,5.25,5.25,1.75,1.75,0.225,2.0833,2.0833,2.0833,2.0833,0,2.25,0.55,0.25,0.1062,0,0
183,2.5,2.5,1,1.1333,0.8,0.1333,0.1333,0.5333,0.8,0,1.8333,4.5,4.5,1.5,1.5,0.25,1.1667,1.1667,1.1667,1.1667,0,2.5,0,0,0,0,0
184,6.5,6.5,4.5,0.7,1,0.1667,0.2333,0.0667,0.1,0.55,2.5,8,8,2.6667,2.6667,0.55,1.6667,1.6667,1.6667,1.6667,0.1125,5.5,0,0,0,0,0
185,2.25,2.25,1.5,0.7333,1.2,0.2,0.1833,0.1,0.15,0.625,1.0833,5.25,5.25,1.75,1.75,0.225,12.5,2.0833,4.1667,2.0833,0.1062,2.25,0,0,0,0,0
186,4.25,4.25,2.5,0.6,0.8,0.1333,0.1833,0,0,0,2.0833,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
187,4.25,4.25,2.5,0.6,0.8,0.1333,0.1833,0,0,0,2.0833,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
188,3.25,3.25,2.5,0.8,0.8,0.1333,0.15,0.2,0.3,0.525,1.0833,4.25,4.25,1.4167,1.4167,0.225,8.5,1.4167,2.8333,2.8333,0.1062,2.25,0,0,0,0,0
189,2,2,1,0.8,0.8,0.1333,0.1,0.2,0.3,0.6,1.3333,4,4,1.3333,1.3333,0.2,6,1,2,2,0.05,2,0,0,0,0,0
190,3.5,3.5,3,0.6,0.8,0.1333,0.1,0,0,0,1.8333,5.5,5.5,1.8333,1.8333,0.35,0.8333,0.8333,0.8333,0.8333,0,3.5,0,0,0,1.8,0
191,4.25,4.25,2.5,0.8,1.3,0.4667,0.2167,0,0,0,1.4167,7.25,7.25,2.4167,2.4167,0.425,1.75,3.5,1.75,3.5,0,4.25,0,0,0,0,0
192,5.25,5.25,6,1.2,1.2,0.2,0.0833,0.8,1.2,0,1.75,6.25,6.25,2.0833,2.0833,0.325,1.0833,1.0833,1.0833,1.0833,0,3.25,0,0,0,0,0
193,1.75,1.75,4,0.6333,1,0.1667,0.25,0,0,0,1.25,3.25,3.25,1.0833,1.0833,0.075,2.4167,2.4167,2.4167,2.4167,0,0.75,0,0,0,0,0
194,4.5,4.5,6.5,0.9,1.9,0.3,0.1,0,0,0,1.8333,8,8,2.6667,2.6667,0.35,1.6667,1.6667,1.6667,1.6667,0.0875,3.5,0,0,0,0,0.2375
195,4.25,4.25,3.5,0.8,1.2,0.2,0.15,0.2,0.3,0,1.0833,6.25,6.25,2.0833,2.0833,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
196,3.25,3.25,3.5,0.7,1.4,0.2333,0.15,0,0,0,2.4167,6.75,6.75,2.25,2.25,0.325,1.9167,1.9167,1.9167,1.9167,0,3.25,0,1.0833,0.725,1.55,0.1062
197,6,6,5.5,0.6667,1.2,0.2,0.2,0,0,0,2,6,6,2,2,0.3,2,2,2,2,0,3,0,0,0,0,0
198,6.25,6.25,7.5,0.8,2,0.3333,0.15,0,0,0,1.0833,8.25,8.25,2.75,2.75,0.325,2.0833,2.0833,2.0833,2.0833,0,3.25,0,0,0,1.45,0
199,6.25,6.25,8,0.8333,2.2,0.3667,0.15,0,0,0,1.4167,8.75,8.75,2.9167,2.9167,0.325,2.25,2.25,2.25,2.25,0,3.25,0,0,0,0,0
200,6,6,5,0.6,0.8,0.1333,1.1,0,0,1.1,1.6667,6,6,2,2,0.4,1,1,1,1,0,4,0.5,0.4444,0.125,0,0
201,0.25,0.25,1.5,0.6667,0.4,0.0667,0.15,0.0667,0.1,0,1.4167,1.25,1.25,0.4167,0.4167,0.025,1.4167,1.4167,1.4167,1.4167,0,0.25,0,0,0,0,0
202,3.75,3.75,2.5,0.8,1.2,0.2,0.2167,0.2,0.3,0,1.25,5.75,5.75,1.9167,1.9167,0.275,2.25,2.25,2.25,2.25,0,2.75,0,0,0,1.25,0
203,5,5,6,0.8667,1.2,0.2,0.3,0.3,0.45,0,1.3333,6,6,2,2,0.3,1,1,1,2,0,3,0,1,0.4,0,0.1
204,3.25,3.25,2.5,0.6667,1.2,0.2,0.1833,0,0,0,1.0833,5.25,5.25,1.75,1.75,0.225,2.0833,2.0833,2.0833,2.0833,0,2.25,0,0,0,0.65,0
205,2.75,2.75,1.5,0.6667,1.2,0.2,0.2167,0,0,0,1.25,5.75,5.75,1.9167,1.9167,0.275,2.25,2.25,2.25,2.25,0,2.75,0,0,0,0,0
206,6,6,3.5,0.6,0.8,0.1333,0.3,0,0,0,2.3333,6,6,2,2,0.4,2,2,2,2,0,4,0,0,0,0,0
207,2,2,1,0.9333,1.05,0.2,0.1,0,0,0,1.3333,4,4,1.3333,1.3333,0.2,1,2,1,1,0.225,4,0,0,0,0,0
208,4,4,2,0.9333,1.05,0.2,0.1667,0,0,0,2,5,5,1.6667,1.6667,0.3,1.3333,2.6667,1.3333,1.3333,0.275,5,0,0,0,0,0
209,2.5,2.5,2,1.1667,1.4,0.1667,0.1667,0,0,0,1.8333,5,5,1.6667,1.6667,0.25,1.6667,1.6667,1.6667,1.6667,0.1875,4.5,0,0,0,0,0
210,0.75,0.75,1.5,0.5333,0.4,0.0667,0.1833,0,0,0,0.9167,1.75,1.75,0.5833,0.5833,0.075,1.5833,1.5833,1.5833,1.5833,0,0.75,0,0,0,0,0
211,5,5,3.5,0.6,0.8,0.1333,0.1667,0,0,0,2,5,5,1.6667,1.6667,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
212,2,2,1,0.6,0.8,0.1333,0.1,0,0,0,1.6667,4,4,1.3333,1.3333,0.2,1,1,1,1,0,2,0,0,0,0,0
213,5,5,5.5,0.7667,1.8,0.3,0.2,0,0,0,1.3333,7.5,7.5,2.5,2.5,0.3,2.1667,2.1667,2.1667,2.1667,0,3,0,0,0,1.8,0
214,5.25,5.25,5.5,0.8,1.2,0.2,0.15,0.2,0.3,0,1.75,5.25,5.25,1.75,1.75,0.225,1.75,1.75,1.75,1.75,0,2.25,0,0,0,0,0
215,2.5,2.5,3,1.2667,1.6,0.2667,0.35,1.0667,1.6,0,1.1667,6.5,6.5,2.1667,2.1667,0.25,1.8333,1.8333,1.8333,1.8333,0,2.5,0,0,0,0,0
216,1,1,2.5,0.5333,0.4,0.0667,0.1333,0,0,0,0.6667,1,1,0.3333,0.3333,0,1.3333,1.3333,1.3333,1.3333,0,0,0,0,0,0,0
217,2.5,2.5,1.5,0.6667,1.2,0.2,0.2,0,0,0,1.5,5.5,5.5,1.8333,1.8333,0.25,2.1667,2.1667,2.1667,2.1667,0,2.5,0,0,0,0,0
218,3,3,1.5,0.6,0.8,0.1333,0.1667,0,0,0,2,5,5,1.6667,1.6667,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
219,4,4,2.5,0.6667,1.2,0.2,0.2,0,0,0,1.3333,7,7,2.3333,2.3333,0.4,1.6667,1.6667,1.6667,1.6667,0,4,0,0,0,0,0
220,4.5,4.5,4.5,0.7667,1.4,0.2333,0.1667,0.1,0.15,0.55,1.1667,6,6,2,2,0.25,10,1.6667,3.3333,1.6667,0.1125,2.5,0,0,0,0,0
221,7.25,7.25,10.5,0.8333,2.2,0.3667,0.0833,0,0,0,1.75,8.75,8.75,2.9167,2.9167,0.325,1.9167,1.9167,1.9167,1.9167,0,3.25,0,0,0,1.65,0
222,0,0,3,0.6333,1,0.1667,0.1333,0,0,0,1.3333,2.5,2.5,0.8333,0.8333,0,1.8333,1.8333,1.8333,1.8333,0,0,0,0,0,0.4,0
223,3.75,3.75,3,1.1333,0.8,0.1333,0.1167,0.5333,0.8,0,1.9167,5.75,5.75,1.9167,1.9167,0.375,0.9167,0.9167,0.9167,0.9167,0,3.75,0,0,0,0,0
224,2,2,1.5,0.6,0.8,0.1333,0.1333,0,0,0,1,4,4,1.3333,1.3333,0.2,1.3333,1.3333,1.3333,1.3333,0,2,0,0,0,0,0
225,4,4,3,0.7333,0.9,0.1333,0.1333,0,0,0,2.3333,6,6,2,2,0.4,1,1,1,1,0.075,4,0,0,0,0,0.225
226,4,4,6,0.8667,1.6,0.2667,0.0667,0.2667,0.4,0,1.6667,7,7,2.3333,2.3333,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
227,2,2,1.5,0.6,0.8,0.1333,0.1333,0,0,0,1,4,4,1.3333,1.3333,0.2,1.3333,1.3333,1.3333,1.3333,0,2,0,0,0,1,0
228,3.25,3.25,1.5,0.6667,1.2,0.2,0.25,0,0,0,1.75,6.25,6.25,2.0833,2.0833,0.325,2.4167,2.4167,2.4167,2.4167,0,3.25,0,0,0,0,0
229,3.5,3.5,1.5,0.6,0.8,0.1333,0.2333,0,0,0,1.8333,5.5,5.5,1.8333,1.8333,0.35,1.8333,1.8333,1.8333,1.8333,0,3.5,0,0,0,1.5,0
230,2.25,2.25,3.5,0.7667,1.4,0.2333,0.1167,0.1,0.15,0.525,1.75,5.75,5.75,1.9167,1.9167,0.225,9.5,1.5833,3.1667,1.5833,0.0563,2.25,0,0,0,0,0
231,5,5,3.5,0.6333,1,0.1667,0.8,0,0,1,2.6667,6.5,6.5,2.1667,2.1667,0.4,1.8333,1.8333,1.8333,1.8333,0,4,0.7,0.4444,0.2,0,0
232,2.25,2.25,2.5,0.6333,1,0.1667,0.0833,0,0,0,2.0833,4.75,4.75,1.5833,1.5833,0.225,1.25,1.25,1.25,1.25,0,2.25,0,0,0,1.85,0
233,4.75,4.75,4.5,0.6333,1,0.1667,0.1167,0,0,0,1.5833,6.25,6.25,2.0833,2.0833,0.375,1.0833,1.0833,1.0833,1.0833,0,3.75,0,0,0,1.45,0
234,4,4,3.5,1.2,1.2,0.2,0.1667,0.8,1.2,0.6,1,5,5,1.6667,1.6667,0.2,12,2,4,2,0.15,2,0,0,0,0,0
235,2.5,2.5,2.5,0.7,1.4,0.2333,0.2,0,0,0,2.1667,6,6,2,2,0.25,2,2,2,2,0,2.5,0,0,0,0,0
236,2.25,2.25,1.5,0.6,0.8,0.1333,0.15,0,0,0,1.4167,4.25,4.25,1.4167,1.4167,0.225,1.4167,1.4167,1.4167,1.4167,0,2.25,0,0,0,1.55,0
237,3,3,3.5,0.7,1.4,0.2333,0.1333,0,0,0,1,5.5,5.5,1.8333,1.8333,0.2,1.5,1.5,1.5,1.5,0,2,0,0,0,1.4,0
238,3.25,3.25,1.5,0.6667,1.2,0.2,0.25,0,0,0,1.4167,6.25,6.25,2.0833,2.0833,0.325,2.4167,2.4167,2.4167,2.4167,0,3.25,0,0,0,0,0
239,2.75,2.75,1.5,0.6667,1.2,0.2,0.2167,0,0,0,1.25,5.75,5.75,1.9167,1.9167,0.275,2.25,2.25,2.25,2.25,0,2.75,0,0,0,0,0
240,3.25,3.25,7,0.7,1.4,0.2333,0.15,0,0,0,1.0833,3.75,3.75,1.25,1.25,0.025,2.25,2.25,2.25,2.25,0,0.25,0,0,0,0.95,0
241,4.25,4.25,2.5,0.7667,1.1,0.1667,0.25,0,0,0,2.0833,6.75,6.75,2.25,2.25,0.425,1.9167,1.9167,1.9167,1.9167,0.1313,4.25,0,0,0,0,0.2813
242,1.75,1.75,2.5,0.5333,0.4,0.0667,0.1833,0,0,0,0.9167,1.75,1.75,0.5833,0.5833,0.075,1.5833,1.5833,1.5833,1.5833,0,0.75,0,0,0,0,0
243,3,3,2,0.6667,0.8,0.1333,0.1667,0.0667,0.1,0.6,2,5,5,1.6667,1.6667,0.3,8,1.3333,2.6667,1.3333,0.075,3,0,0,0,1.3,0
244,3,3,1.5,0.6,0.8,0.1333,0.2,0,0,0,1.6667,5,5,1.6667,1.6667,0.3,1.6667,1.6667,1.6667,1.6667,0,3,0,0,0,0,0
245,4,4,7,1,2.4,0.4,0.1333,0.4,0.6,0,2.3333,10,10,3.3333,3.3333,0.4,2.3333,2.3333,2.3333,2.3333,0,4,0,0,0,1.5,0
246,3.25,3.25,1.5,0.9333,1.05,0.2,0.1833,0,0,0,2.0833,5.25,5.25,1.75,1.75,0.325,1.4167,2.8333,1.4167,1.4167,0.2562,5.25,0,0,0,0,0
247,4.25,4.25,4,0.7333,1.2,0.2,0.15,0.1,0.15,0.425,2.0833,7.25,7.25,2.4167,2.4167,0.425,1.4167,1.4167,1.4167,1.4167,0.0563,4.25,0,0,0,0,0
248,0.75,0.75,1.5,0.5333,0.4,0.0667,0.1833,0,0,0,0.9167,1.75,1.75,0.5833,0.5833,0.075,1.5833,1.5833,1.5833,1.5833,0,0.75,0,0,0,0,0
249,2.75,2.75,3,0.8,1.3,0.2,0.1167,0,0,0,1.9167,5.75,5.75,1.9167,1.9167,0.275,1.5833,1.5833,1.5833,1.5833,0.0938,2.75,0,0,0,0,0.2437
250,3.25,3.25,2,0.6667,0.8,0.1333,0.625,0.0667,0.1,1.125,2.0833,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0.0813,3.25,0.55,0.3611,0.1563,0,0
251,3.25,3.25,2.5,1.2,1.2,0.2,0.15,0.8,1.2,0,1.0833,6.25,6.25,2.0833,2.0833,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
252,3.75,3.75,2.5,0.8,1.2,0.2,0.1833,0.2,0.3,0,1.25,6.75,6.75,2.25,2.25,0.375,1.5833,1.5833,1.5833,1.5833,0,3.75,0,0,0,0,0
253,5.25,5.25,4.5,0.6667,1.2,0.2,0.2167,0,0,0,1.0833,6.25,6.25,2.0833,2.0833,0.325,1.75,1.75,1.75,1.75,0,3.25,0,0,0,0,0
254,4.5,4.5,4,0.8,1.3,0.2,0.2,0,0,0,2.5,6.5,6.5,2.1667,2.1667,0.35,1.8333,1.8333,1.8333,1.8333,0.1375,3.5,0,0,0,0,0.2875
255,3.25,3.25,2.5,0.6667,1.2,0.2,0.15,0,0,0,1.0833,6.25,6.25,2.0833,2.0833,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
256,5.25,5.25,6.5,0.9,1.8,0.3,0.15,0.2667,0.4,0,2.0833,8.75,8.75,2.9167,2.9167,0.425,1.9167,1.9167,1.9167,1.9167,0,4.25,0,1.4167,0.625,0,0.1062
257,2,2,1,0.6,0.8,0.1333,0.1,0,0,0,1.3333,4,4,1.3333,1.3333,0.2,1,1,1,1,0,2,0,0,0,0,0
258,3,3,4,0.7667,1.8,0.3,0.1667,0,0,0,3,7.5,7.5,2.5,2.5,0.3,2.1667,2.1667,2.1667,2.1667,0,3,0,0,0,1.3,0
259,2.25,2.25,1.5,0.6667,1.2,0.2,0.1833,0,0,0,1.0833,5.25,5.25,1.75,1.75,0.225,2.0833,2.0833,2.0833,2.0833,0,2.25,0,0,0,0,0
260,6,6,4,0.7333,1.2,0.2,0.2667,0.1,0.15,0.5,2,7,7,2.3333,2.3333,0.4,2,2,2,2,0.15,4,0,0,0,1.6,0
261,3.25,3.25,5,1,2,0.3333,0.425,0.5,0.75,0,3.0833,8.25,8.25,2.75,2.75,0.325,2.4167,2.4167,2.4167,4.8333,0,3.25,0,0,0,0,0
262,3,3,1.5,0.6,0.8,0.1333,0.2,0,0,0,1.6667,5,5,1.6667,1.6667,0.3,1.6667,1.6667,1.6667,1.6667,0,3,0,0,0,0,0
263,4,4,1.5,0.6,0.8,0.1333,0.2333,0,0,0,2.3333,6,6,2,2,0.4,1.6667,1.6667,1.6667,1.6667,0,4,0,0,0,0,0
264,3,3,1.5,1,1.45,0.2667,0.2333,0,0,0,1.3333,6,6,2,2,0.3,2.3333,4.6667,2.3333,2.3333,0.3,5,0,0,0,1.5,0
265,3,3,1.5,0.6,0.8,0.1333,0.1667,0,0,0,2.3333,5,5,1.6667,1.6667,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
266,3,3,1.5,0.9333,1.05,0.2,0.1667,0,0,0,2,5,5,1.6667,1.6667,0.3,1.3333,2.6667,1.3333,1.3333,0.25,5,0,0,0,0,0
267,4,4,1.5,0.6,0.8,0.1333,0.2333,0,0,0,2.6667,6,6,2,2,0.4,1.6667,1.6667,1.6667,1.6667,0,4,0,0,0,1.5,0
268,4.75,4.75,2.5,0.6,0.8,0.1333,0.2167,0,0,0,2.25,5.75,5.75,1.9167,1.9167,0.375,1.5833,1.5833,1.5833,1.5833,0,3.75,0,0,0,0,0
269,2,2,1.5,0.6667,1.2,0.2,0.1667,0,0,0,1.3333,5,5,1.6667,1.6667,0.2,2,2,2,2,0,2,0,0,0,0,0
270,2.75,2.75,3,1.2333,1.8,0.2333,0.1833,0,0,0,1.9167,6.25,6.25,2.0833,2.0833,0.275,2.0833,2.0833,2.0833,2.0833,0.1938,4.75,0,0,0,0,0
271,3,3,1.5,0.6,0.8,0.1333,0.2,0,0,0,1.3333,5,5,1.6667,1.6667,0.3,1.6667,1.6667,1.6667,1.6667,0,3,0,0,0,0,0
272,2.25,2.25,2.5,0.7,1.4,0.2333,0.15,0,0,0,1.4167,5.75,5.75,1.9167,1.9167,0.225,1.5833,1.5833,1.5833,1.5833,0,2.25,0,0,0,1.55,0
273,4,4,1.5,0.7333,0.8,0.1333,0.2333,0.1333,0.2,0,2.3333,6,6,2,2,0.4,1.6667,1.6667,1.6667,1.6667,0,4,0,0,0,0,0
274,3.5,3.5,3.5,0.7,1.4,0.2333,0.1333,0,0,0,1.8333,6,6,2,2,0.25,1.6667,1.6667,1.6667,1.6667,0,2.5,0,0,0,0.6,0
275,2.75,2.75,2.5,1.1667,1,0.1667,0.15,0.5333,0.8,0,2.5833,5.25,5.25,1.75,1.75,0.275,1.4167,1.4167,1.4167,1.4167,0,2.75,0,0,0,0,0
276,3.25,3.25,1.5,0.6,0.8,0.1333,0.25,0,0,0,2.0833,5.25,5.25,1.75,1.75,0.325,1.75,1.75,1.75,1.75,0,3.25,0,0,0,0,0
277,2.25,2.25,4,0.7333,1.6,0.2667,0.0833,0,0,0,2.75,6.25,6.25,2.0833,2.0833,0.225,1.75,1.75,1.75,1.75,0,2.25,0,0.75,0.825,0,0.0813
278,2,2,2.5,0.6667,1.2,0.2,0.1333,0,0,0,2,5,5,1.6667,1.6667,0.2,1.6667,1.6667,1.6667,1.6667,0,2,0,0,0,0,0
279,3.5,3.5,2,0.8,0.8,0.1333,0.45,0.2,0.3,0,1.8333,5.5,5.5,1.8333,1.8333,0.35,1.5,1.5,1.5,3,0,3.5,0,0,0,0,0
280,0.75,0.75,1.5,1.0667,0.4,0.0667,0.1833,0.2667,0.4,0.575,0.9167,1.75,1.75,0.5833,0.5833,0.075,9.5,1.5833,3.1667,1.5833,0.1187,0.75,0,0,0,0,0
281,3.75,3.75,2.5,0.7333,1.2,0.2,0.1833,0.1,0.15,0.575,1.25,6.75,6.75,2.25,2.25,0.375,9.5,1.5833,3.1667,1.5833,0.0688,3.75,0,0,0,0,0
282,3.5,3.5,3,0.6,0.8,0.1333,0.1,0,0,0,1.5,5.5,5.5,1.8333,1.8333,0.35,0.8333,0.8333,0.8333,0.8333,0,3.5,0,0,0,1.3,0
283,2.5,2.5,1.5,0.6667,0.8,0.1333,0.1667,0.0667,0.1,0.55,1.5,4.5,4.5,1.5,1.5,0.25,9,1.5,3,1.5,0.0875,2.5,0,0,0,0,0
284,4.25,4.25,4,0.7,1.4,0.2333,0.1833,0,0,0,3.0833,6.75,6.75,2.25,2.25,0.325,1.9167,1.9167,1.9167,1.9167,0,3.25,0,0,0,0,0
